year,schoolID,propClinical,propJunior,propSenior,over70,over70Clinical,under40,under40Clinical,female,femaleClinical,femaleClinicalOnly,minority,minorityClinical,minorityClinicalOnly,minorityFemale,minorityMale,age,propCollegeDeg,propLawDeg,propAdvLawDeg,propGradDeg,private,uncappedYear,HBCU,continental
1977,S125,0,0.444444444444444,0.555555555555556,0,0,0.666666666666667,0.666666666666667,0.0740740740740741,0.0740740740740741,,0,0,,0,0,40.4814814814815,0.851851851851852,1,0.185185185185185,0.185185185185185,1,1994,0,1
1978,S125,0,0.384615384615385,0.615384615384615,0,0,0.615384615384615,0.615384615384615,0.0384615384615385,0.0384615384615385,,0,0,,0,0,41.2307692307692,0.807692307692308,1,0.192307692307692,0.192307692307692,1,1994,0,1
2016,S125,0.102564102564103,0.358974358974359,0.538461538461538,0.0588235294117647,0.0540540540540541,0.117647058823529,0.135135135135135,0.371428571428571,0.384615384615385,0.5,0.0857142857142857,0.0769230769230769,0,0.0285714285714286,0.0571428571428571,52.2972972972973,0.857142857142857,0.914285714285714,0.257142857142857,0.257142857142857,1,1994,0,1
2017,S125,0.0882352941176471,0.235294117647059,0.676470588235294,0.0666666666666667,0.0625,0.0333333333333333,0.0625,0.419354838709677,0.441176470588235,0.666666666666667,0.0645161290322581,0.0588235294117647,0,0.032258064516129,0.032258064516129,52.5625,0.870967741935484,0.903225806451613,0.290322580645161,0.290322580645161,1,1994,0,1
1986,S125,0.0357142857142857,0.25,0.714285714285714,0,0,0.346153846153846,0.37037037037037,0.111111111111111,0.107142857142857,0,0.037037037037037,0.0357142857142857,0,0,0.037037037037037,45.3333333333333,0.777777777777778,0.888888888888889,0.148148148148148,0.148148148148148,1,1994,0,1
1987,S125,0.0344827586206897,0.206896551724138,0.758620689655172,0,0,0.428571428571429,0.448275862068966,0.107142857142857,0.103448275862069,0,0.0714285714285714,0.0689655172413793,0,0,0.0714285714285714,45.6551724137931,0.785714285714286,0.928571428571429,0.142857142857143,0.142857142857143,1,1994,0,1
1988,S125,0.0333333333333333,0.233333333333333,0.733333333333333,0,0,0.379310344827586,0.4,0.103448275862069,0.1,0,0.0689655172413793,0.0666666666666667,0,0,0.0689655172413793,46.1666666666667,0.793103448275862,0.931034482758621,0.172413793103448,0.172413793103448,1,1994,0,1
1971,S125,0,0.409090909090909,0.590909090909091,0,0,0.454545454545455,0.454545454545455,0,0,,0,0,,0,0,43.9545454545455,0.818181818181818,0.863636363636364,0.0454545454545455,0.0454545454545455,1,1994,0,1
1972,S125,0,0.428571428571429,0.571428571428571,0,0,0.476190476190476,0.476190476190476,0,0,,0,0,,0,0,44.6666666666667,0.80952380952381,0.857142857142857,0.0476190476190476,0.0476190476190476,1,1994,0,1
1973,S125,0,0.458333333333333,0.541666666666667,0,0,0.416666666666667,0.416666666666667,0,0,,0,0,,0,0,44.3333333333333,0.833333333333333,0.875,0.0833333333333333,0.0833333333333333,1,1994,0,1
1974,S125,0,0.391304347826087,0.608695652173913,0,0,0.434782608695652,0.434782608695652,0,0,,0,0,,0,0,45.3478260869565,0.826086956521739,0.91304347826087,0.0869565217391304,0.0869565217391304,1,1994,0,1
1975,S125,0,0.454545454545455,0.545454545454545,0,0,0.476190476190476,0.476190476190476,0.0454545454545455,0.0454545454545455,,0,0,,0,0,44.5238095238095,0.818181818181818,0.909090909090909,0.136363636363636,0.136363636363636,1,1994,0,1
1979,S125,0,0.346153846153846,0.653846153846154,0.0384615384615385,0.0384615384615385,0.576923076923077,0.576923076923077,0.0769230769230769,0.0769230769230769,,0,0,,0,0,42.1538461538462,0.846153846153846,0.961538461538461,0.192307692307692,0.192307692307692,1,1994,0,1
1980,S125,0,0.36,0.64,0.04,0.04,0.6,0.6,0.08,0.08,,0,0,,0,0,42.16,0.88,0.96,0.2,0.2,1,1994,0,1
1981,S125,0,0.344827586206897,0.655172413793103,0.037037037037037,0.037037037037037,0.555555555555556,0.555555555555556,0.137931034482759,0.137931034482759,,0,0,,0,0,43.2592592592593,0.827586206896552,0.862068965517241,0.172413793103448,0.172413793103448,1,1994,0,1
1982,S125,0,0.307692307692308,0.692307692307692,0,0,0.538461538461538,0.538461538461538,0.115384615384615,0.115384615384615,,0,0,,0,0,42.9230769230769,0.923076923076923,0.961538461538461,0.115384615384615,0.115384615384615,1,1994,0,1
1983,S125,0,0.333333333333333,0.666666666666667,0,0,0.444444444444444,0.444444444444444,0.148148148148148,0.148148148148148,,0.037037037037037,0.037037037037037,,0,0.037037037037037,43.0740740740741,0.851851851851852,0.925925925925926,0.148148148148148,0.148148148148148,1,1994,0,1
1984,S125,0,0.25,0.75,0,0,0.392857142857143,0.392857142857143,0.142857142857143,0.142857142857143,,0.0357142857142857,0.0357142857142857,,0,0.0357142857142857,43.7142857142857,0.821428571428571,0.928571428571429,0.142857142857143,0.142857142857143,1,1994,0,1
1985,S125,0,0.230769230769231,0.769230769230769,0,0,0.384615384615385,0.384615384615385,0.115384615384615,0.115384615384615,,0.0384615384615385,0.0384615384615385,,0,0.0384615384615385,44.7307692307692,0.807692307692308,0.923076923076923,0.153846153846154,0.153846153846154,1,1994,0,1
1995,S126,0,0.264705882352941,0.735294117647059,0,0,0.411764705882353,0.411764705882353,0.264705882352941,0.264705882352941,,0.235294117647059,0.235294117647059,,0.0294117647058824,0.205882352941176,45.0294117647059,0.882352941176471,0.970588235294118,0.470588235294118,0.470588235294118,1,1994,0,1
1996,S126,0,0.264705882352941,0.735294117647059,0,0,0.352941176470588,0.352941176470588,0.264705882352941,0.264705882352941,,0.235294117647059,0.235294117647059,,0.0294117647058824,0.205882352941176,46.0294117647059,0.882352941176471,0.970588235294118,0.470588235294118,0.470588235294118,1,1994,0,1
1997,S126,0.128205128205128,0.17948717948718,0.692307692307692,0,0,0.264705882352941,0.307692307692308,0.264705882352941,0.333333333333333,0.8,0.235294117647059,0.230769230769231,0.2,0.0294117647058824,0.205882352941176,46.3076923076923,0.882352941176471,0.970588235294118,0.470588235294118,0.470588235294118,1,1994,0,1
1998,S126,0.146341463414634,0.121951219512195,0.731707317073171,0,0,0.171428571428571,0.24390243902439,0.285714285714286,0.341463414634146,0.666666666666667,0.314285714285714,0.292682926829268,0.166666666666667,0.0571428571428571,0.257142857142857,46.7560975609756,0.914285714285714,1,0.457142857142857,0.457142857142857,1,1994,0,1
1999,S126,0.153846153846154,0.128205128205128,0.717948717948718,0,0,0.121212121212121,0.205128205128205,0.272727272727273,0.333333333333333,0.666666666666667,0.303030303030303,0.282051282051282,0.166666666666667,0.0606060606060606,0.242424242424242,47.5641025641026,0.909090909090909,1,0.484848484848485,0.484848484848485,1,1994,0,1
2000,S126,0.128205128205128,0.0256410256410256,0.846153846153846,0,0,0.0882352941176471,0.128205128205128,0.264705882352941,0.307692307692308,0.6,0.294117647058824,0.282051282051282,0.2,0.0588235294117647,0.235294117647059,49.1794871794872,0.882352941176471,1,0.5,0.5,1,1994,0,1
2001,S126,0.108108108108108,0,0.891891891891892,0,0,0.0909090909090909,0.135135135135135,0.242424242424242,0.297297297297297,0.75,0.272727272727273,0.27027027027027,0.25,0.0303030303030303,0.242424242424242,50.5945945945946,0.878787878787879,1,0.515151515151515,0.515151515151515,1,1994,0,1
2002,S126,0.0833333333333333,0.0277777777777778,0.888888888888889,0,0,0.0909090909090909,0.111111111111111,0.212121212121212,0.25,0.666666666666667,0.272727272727273,0.25,0,0.0303030303030303,0.242424242424242,51.75,0.878787878787879,1,0.515151515151515,0.515151515151515,1,1994,0,1
2003,S126,0.0857142857142857,0.0285714285714286,0.885714285714286,0,0,0.03125,0.0571428571428571,0.1875,0.228571428571429,0.666666666666667,0.25,0.228571428571429,0,0.03125,0.21875,53.7714285714286,0.90625,1,0.53125,0.53125,1,1994,0,1
2004,S126,0.0882352941176471,0.0294117647058824,0.882352941176471,0.032258064516129,0.0294117647058824,0.032258064516129,0.0588235294117647,0.193548387096774,0.235294117647059,0.666666666666667,0.258064516129032,0.235294117647059,0,0.032258064516129,0.225806451612903,54.6470588235294,0.903225806451613,1,0.516129032258065,0.516129032258065,1,1994,0,1
2005,S126,0.0909090909090909,0.0303030303030303,0.878787878787879,0.0333333333333333,0.0303030303030303,0.0333333333333333,0.0303030303030303,0.166666666666667,0.212121212121212,0.666666666666667,0.266666666666667,0.242424242424242,0,0.0333333333333333,0.233333333333333,56.2424242424243,0.9,1,0.566666666666667,0.566666666666667,1,1994,0,1
2006,S126,0.0588235294117647,0.117647058823529,0.823529411764706,0.03125,0.0294117647058824,0.0625,0.0588235294117647,0.21875,0.235294117647059,0.5,0.25,0.235294117647059,0,0.0625,0.1875,55.5294117647059,0.90625,1,0.53125,0.53125,1,1994,0,1
2007,S126,0.0571428571428571,0.142857142857143,0.8,0.0303030303030303,0.0285714285714286,0.0909090909090909,0.0857142857142857,0.212121212121212,0.228571428571429,0.5,0.212121212121212,0.2,0,0.0606060606060606,0.151515151515152,56.0857142857143,0.909090909090909,1,0.484848484848485,0.484848484848485,1,1994,0,1
2008,S126,0.0588235294117647,0.147058823529412,0.794117647058824,0.0625,0.0588235294117647,0.0625,0.0588235294117647,0.21875,0.235294117647059,0.5,0.21875,0.205882352941176,0,0.0625,0.15625,56.8235294117647,0.90625,1,0.5,0.5,1,1994,0,1
2009,S126,0.153846153846154,0.153846153846154,0.692307692307692,0.0909090909090909,0.0810810810810811,0.0606060606060606,0.0810810810810811,0.242424242424242,0.333333333333333,0.833333333333333,0.212121212121212,0.205128205128205,0.166666666666667,0.0606060606060606,0.151515151515152,56.3513513513514,0.909090909090909,1,0.484848484848485,0.484848484848485,1,1994,0,1
2010,S126,0.157894736842105,0.0789473684210526,0.763157894736842,0.09375,0.0833333333333333,0.0625,0.0833333333333333,0.21875,0.315789473684211,0.833333333333333,0.1875,0.184210526315789,0.166666666666667,0.03125,0.15625,57.7222222222222,0.875,1,0.5,0.5,1,1994,0,1
2011,S126,0.153846153846154,0.0769230769230769,0.769230769230769,0.0909090909090909,0.0810810810810811,0.0909090909090909,0.0810810810810811,0.212121212121212,0.307692307692308,0.833333333333333,0.181818181818182,0.17948717948718,0.166666666666667,0.0303030303030303,0.151515151515152,58.1081081081081,0.878787878787879,1,0.484848484848485,0.484848484848485,1,1994,0,1
2012,S126,0.142857142857143,0.142857142857143,0.714285714285714,0.111111111111111,0.1,0.166666666666667,0.15,0.277777777777778,0.357142857142857,0.833333333333333,0.166666666666667,0.166666666666667,0.166666666666667,0.0277777777777778,0.138888888888889,57.5,0.888888888888889,1,0.472222222222222,0.472222222222222,1,1994,0,1
2013,S126,0.146341463414634,0.121951219512195,0.731707317073171,0.171428571428571,0.153846153846154,0.142857142857143,0.128205128205128,0.257142857142857,0.341463414634146,0.833333333333333,0.2,0.195121951219512,0.166666666666667,0.0285714285714286,0.171428571428571,58.1794871794872,0.914285714285714,1,0.485714285714286,0.485714285714286,1,1994,0,1
2014,S126,0.146341463414634,0.121951219512195,0.731707317073171,0.2,0.17948717948718,0.142857142857143,0.128205128205128,0.257142857142857,0.341463414634146,0.833333333333333,0.2,0.195121951219512,0.166666666666667,0.0285714285714286,0.171428571428571,59.1794871794872,0.914285714285714,1,0.485714285714286,0.485714285714286,1,1994,0,1
2015,S126,0.166666666666667,0.119047619047619,0.714285714285714,0.2,0.175,0.142857142857143,0.125,0.257142857142857,0.357142857142857,0.857142857142857,0.2,0.19047619047619,0.142857142857143,0.0285714285714286,0.171428571428571,58.975,0.914285714285714,1,0.514285714285714,0.514285714285714,1,1994,0,1
2016,S126,0.159090909090909,0.0681818181818182,0.772727272727273,0.277777777777778,0.24390243902439,0.0833333333333333,0.0731707317073171,0.27027027027027,0.363636363636364,0.857142857142857,0.162162162162162,0.159090909090909,0.142857142857143,0.027027027027027,0.135135135135135,59.5121951219512,0.891891891891892,0.972972972972973,0.45945945945946,0.45945945945946,1,1994,0,1
2017,S126,0.13953488372093,0.0930232558139535,0.767441860465116,0.333333333333333,0.3,0.0555555555555556,0.05,0.27027027027027,0.372093023255814,1,0.162162162162162,0.162790697674419,0.166666666666667,0.027027027027027,0.135135135135135,59.4,0.918918918918919,0.972972972972973,0.45945945945946,0.45945945945946,1,1994,0,1
1990,S126,0,0.193548387096774,0.806451612903226,0,0,0.3,0.3,0.225806451612903,0.225806451612903,,0.0645161290322581,0.0645161290322581,,0,0.0645161290322581,46.5333333333333,0.903225806451613,0.935483870967742,0.387096774193548,0.387096774193548,1,1994,0,1
1991,S126,0,0.21875,0.78125,0.03125,0.03125,0.34375,0.34375,0.21875,0.21875,,0.09375,0.09375,,0,0.09375,45.53125,0.9375,0.96875,0.40625,0.40625,1,1994,0,1
1992,S126,0,0.176470588235294,0.823529411764706,0.0294117647058824,0.0294117647058824,0.382352941176471,0.382352941176471,0.235294117647059,0.235294117647059,,0.0882352941176471,0.0882352941176471,,0,0.0882352941176471,45.764705882353,0.941176470588235,0.970588235294118,0.411764705882353,0.411764705882353,1,1994,0,1
1993,S126,0,0.181818181818182,0.818181818181818,0,0,0.363636363636364,0.363636363636364,0.212121212121212,0.212121212121212,,0.121212121212121,0.121212121212121,,0,0.121212121212121,45.7878787878788,0.939393939393939,0.96969696969697,0.424242424242424,0.424242424242424,1,1994,0,1
1994,S126,0,0.242424242424242,0.757575757575758,0,0,0.393939393939394,0.393939393939394,0.242424242424242,0.242424242424242,,0.181818181818182,0.181818181818182,,0,0.181818181818182,44.9393939393939,0.909090909090909,0.96969696969697,0.454545454545455,0.454545454545455,1,1994,0,1
1983,S126,0.0384615384615385,0.346153846153846,0.615384615384615,0.12,0.12,0.36,0.36,0.04,0.0769230769230769,1,0.04,0.0384615384615385,0,0,0.04,49.32,0.92,0.96,0.28,0.28,1,1994,0,1
1984,S126,0.04,0.28,0.68,0.0833333333333333,0.0833333333333333,0.333333333333333,0.333333333333333,0.0416666666666667,0.08,1,0.0416666666666667,0.04,0,0,0.0416666666666667,49.0833333333333,0.916666666666667,0.958333333333333,0.291666666666667,0.291666666666667,1,1994,0,1
1985,S126,0.037037037037037,0.37037037037037,0.592592592592593,0.0769230769230769,0.0769230769230769,0.423076923076923,0.423076923076923,0.115384615384615,0.148148148148148,1,0.0384615384615385,0.037037037037037,0,0,0.0384615384615385,47.4230769230769,0.923076923076923,0.961538461538461,0.307692307692308,0.307692307692308,1,1994,0,1
1989,S126,0,0.375,0.625,0,0,0.3,0.3,0.25,0.25,,0.03125,0.03125,,0,0.03125,46.7,0.875,0.90625,0.375,0.375,1,1994,0,1
1971,S126,0,0.642857142857143,0.357142857142857,0,0,0.428571428571429,0.428571428571429,0,0,,0.142857142857143,0.142857142857143,,0,0.142857142857143,44.9285714285714,0.857142857142857,1,0.214285714285714,0.214285714285714,1,1994,0,1
1972,S126,0,0.533333333333333,0.466666666666667,0,0,0.333333333333333,0.333333333333333,0,0,,0.0666666666666667,0.0666666666666667,,0,0.0666666666666667,48.6,0.866666666666667,1,0.133333333333333,0.133333333333333,1,1994,0,1
1973,S126,0,0.555555555555556,0.444444444444444,0,0,0.277777777777778,0.277777777777778,0.0555555555555556,0.0555555555555556,,0.0555555555555556,0.0555555555555556,,0,0.0555555555555556,49.8888888888889,0.833333333333333,1,0.111111111111111,0.111111111111111,1,1994,0,1
1974,S126,0,0.444444444444444,0.555555555555556,0.0555555555555556,0.0555555555555556,0.166666666666667,0.166666666666667,0,0,,0.0555555555555556,0.0555555555555556,,0,0.0555555555555556,53,0.833333333333333,1,0.111111111111111,0.111111111111111,1,1994,0,1
1975,S126,0,0.444444444444444,0.555555555555556,0.0555555555555556,0.0555555555555556,0.111111111111111,0.111111111111111,0,0,,0.0555555555555556,0.0555555555555556,,0,0.0555555555555556,54,0.833333333333333,1,0.111111111111111,0.111111111111111,1,1994,0,1
1976,S126,0,0.5,0.5,0.1,0.1,0.2,0.2,0.05,0.05,,0.05,0.05,,0,0.05,52.85,0.85,1,0.1,0.1,1,1994,0,1
1977,S126,0,0.476190476190476,0.523809523809524,0.142857142857143,0.142857142857143,0.285714285714286,0.285714285714286,0.0952380952380952,0.0952380952380952,,0.0952380952380952,0.0952380952380952,,0,0.0952380952380952,51.0476190476191,0.904761904761905,1,0.142857142857143,0.142857142857143,1,1994,0,1
1978,S126,0,0.45,0.55,0.1,0.1,0.25,0.25,0.1,0.1,,0.05,0.05,,0,0.05,52.7,0.85,0.95,0.1,0.1,1,1994,0,1
1979,S126,0,0.421052631578947,0.578947368421053,0.105263157894737,0.105263157894737,0.263157894736842,0.263157894736842,0.105263157894737,0.105263157894737,,0.0526315789473684,0.0526315789473684,,0,0.0526315789473684,51.1052631578948,0.842105263157895,0.947368421052632,0.157894736842105,0.157894736842105,1,1994,0,1
1980,S126,0,0.333333333333333,0.666666666666667,0.111111111111111,0.111111111111111,0.222222222222222,0.222222222222222,0.0555555555555556,0.0555555555555556,,0.0555555555555556,0.0555555555555556,,0,0.0555555555555556,53.9444444444445,0.777777777777778,0.944444444444444,0.111111111111111,0.111111111111111,1,1994,0,1
1981,S126,0,0.318181818181818,0.681818181818182,0.0454545454545455,0.0454545454545455,0.409090909090909,0.409090909090909,0.0454545454545455,0.0454545454545455,,0.0454545454545455,0.0454545454545455,,0,0.0454545454545455,48.5,0.909090909090909,0.954545454545455,0.227272727272727,0.227272727272727,1,1994,0,1
1982,S126,0,0.375,0.625,0.125,0.125,0.416666666666667,0.416666666666667,0.0416666666666667,0.0416666666666667,,0.0416666666666667,0.0416666666666667,,0,0.0416666666666667,48.8333333333333,0.916666666666667,0.958333333333333,0.25,0.25,1,1994,0,1
1986,S126,0,0.428571428571429,0.571428571428571,0.0769230769230769,0.0769230769230769,0.423076923076923,0.423076923076923,0.214285714285714,0.214285714285714,,0.0357142857142857,0.0357142857142857,,0,0.0357142857142857,48.2692307692308,0.892857142857143,0.928571428571429,0.321428571428571,0.321428571428571,1,1994,0,1
1987,S126,0,0.4375,0.5625,0.0344827586206897,0.0344827586206897,0.379310344827586,0.379310344827586,0.25,0.25,,0.03125,0.03125,,0,0.03125,46.1724137931035,0.875,0.90625,0.375,0.375,1,1994,0,1
1988,S126,0,0.40625,0.59375,0,0,0.344827586206897,0.344827586206897,0.25,0.25,,0.03125,0.03125,,0,0.03125,45.551724137931,0.84375,0.875,0.375,0.375,1,1994,0,1
1989,S127,0,0.857142857142857,0.142857142857143,0,0,0.571428571428571,0.571428571428571,0.214285714285714,0.214285714285714,,0.142857142857143,0.142857142857143,,0,0.142857142857143,41.7857142857143,0.785714285714286,1,0.5,0.5,1,1981,0,1
